"","subject_ID","breed","preregistered_data","condition_order","condition","trial_num","treat_location","response","age","sex","dog_training_experience","research_experience"
"1663","messerli_md1_058","Labrador_Retriever","after_prereg","non","odour",3,"L",1,2,"F",3.5,0
"1664","messerli_md1_058","Labrador_Retriever","after_prereg","non","odour",4,"R",0,2,"F",3.5,0
"1665","messerli_md1_061","Labrador_Retriever","after_prereg","ost","odour",1,"R",1,2,"M",2.75,0
"1666","messerli_md1_061","Labrador_Retriever","after_prereg","ost","odour",2,"L",0,2,"M",2.75,0
"1667","messerli_md1_061","Labrador_Retriever","after_prereg","ost","odour",3,"L",0,2,"M",2.75,0
"1668","messerli_md1_061","Labrador_Retriever","after_prereg","ost","odour",4,"R",1,2,"M",2.75,0
"1669","messerli_md1_062","Australian_Shepherd","after_prereg","non","odour",1,"R",0,2,"M",2.75,1
"1670","messerli_md1_062","Australian_Shepherd","after_prereg","non","odour",2,"L",0,2,"M",2.75,1
"1671","messerli_md1_062","Australian_Shepherd","after_prereg","non","odour",3,"L",0,2,"M",2.75,1
"1672","messerli_md1_062","Australian_Shepherd","after_prereg","non","odour",4,"R",0,2,"M",2.75,1
"1673","messerli_md1_063","Australian_Shepherd","after_prereg","non","odour",1,"R",0,4,"F",2.75,1
"1674","messerli_md1_063","Australian_Shepherd","after_prereg","non","odour",2,"L",1,4,"F",2.75,1
"1675","messerli_md1_063","Australian_Shepherd","after_prereg","non","odour",3,"L",1,4,"F",2.75,1
"1676","messerli_md1_063","Australian_Shepherd","after_prereg","non","odour",4,"R",0,4,"F",2.75,1
"1677","messerli_md1_064","Australian_Shepherd","after_prereg","ost","odour",1,"R",0,3,"F",3.1875,0
"1678","messerli_md1_064","Australian_Shepherd","after_prereg","ost","odour",2,"L",0,3,"F",3.1875,0
"1679","messerli_md1_064","Australian_Shepherd","after_prereg","ost","odour",3,"L",1,3,"F",3.1875,0
"1680","messerli_md1_064","Australian_Shepherd","after_prereg","ost","odour",4,"R",0,3,"F",3.1875,0
"1681","messerli_md1_065","Rhodesian_Ridgeback","after_prereg","ost","odour",1,"R",0,5,"F",3.125,0
"1682","messerli_md1_065","Rhodesian_Ridgeback","after_prereg","ost","odour",2,"L",0,5,"F",3.125,0
"1683","messerli_md1_065","Rhodesian_Ridgeback","after_prereg","ost","odour",3,"L",0,5,"F",3.125,0
"1684","messerli_md1_065","Rhodesian_Ridgeback","after_prereg","ost","odour",4,"R",0,5,"F",3.125,0
"1685","messerli_md1_066","Golden_Retriever","after_prereg","ost","odour",1,"R",1,4,"M",3.25,0
"1686","messerli_md1_066","Golden_Retriever","after_prereg","ost","odour",2,"L",1,4,"M",3.25,0
"1687","messerli_md1_066","Golden_Retriever","after_prereg","ost","odour",3,"L",1,4,"M",3.25,0
"1688","messerli_md1_066","Golden_Retriever","after_prereg","ost","odour",4,"R",0,4,"M",3.25,0
"1689","messerli_md1_067","Samoyed","after_prereg","non","odour",1,"R",0,5,"F",2.25,0
"1690","messerli_md1_067","Samoyed","after_prereg","non","odour",2,"L",0,5,"F",2.25,0
"1691","messerli_md1_067","Samoyed","after_prereg","non","odour",3,"L",1,5,"F",2.25,0
"1692","messerli_md1_067","Samoyed","after_prereg","non","odour",4,"R",0,5,"F",2.25,0
"1693","messerli_md1_068","White Swiss Shepherd Dog","after_prereg","non","odour",1,"R",1,6,"F",2.125,0
"1694","messerli_md1_068","White Swiss Shepherd Dog","after_prereg","non","odour",2,"L",1,6,"F",2.125,0
"1695","messerli_md1_068","White Swiss Shepherd Dog","after_prereg","non","odour",3,"L",0,6,"F",2.125,0
"1696","messerli_md1_068","White Swiss Shepherd Dog","after_prereg","non","odour",4,"R",0,6,"F",2.125,0
"1697","messerli_md1_069","Samoyed","after_prereg","non","odour",1,"R",1,0,"M",2,0
"1698","messerli_md1_069","Samoyed","after_prereg","non","odour",2,"L",0,0,"M",2,0
"1699","messerli_md1_069","Samoyed","after_prereg","non","odour",3,"L",0,0,"M",2,0
"1700","messerli_md1_069","Samoyed","after_prereg","non","odour",4,"R",1,0,"M",2,0
"1701","messerli_md1_070","Samoyed","after_prereg","non","odour",1,"R",1,2,"M",1.5,0
"1702","messerli_md1_070","Samoyed","after_prereg","non","odour",2,"L",0,2,"M",1.5,0
"1703","messerli_md1_070","Samoyed","after_prereg","non","odour",3,"L",1,2,"M",1.5,0
"1704","messerli_md1_070","Samoyed","after_prereg","non","odour",4,"R",1,2,"M",1.5,0
"1705","messerli_md1_071","Rhodesian_Ridgeback","after_prereg","ost","odour",1,"R",0,11,"M",2.625,2
"1706","messerli_md1_071","Rhodesian_Ridgeback","after_prereg","ost","odour",2,"L",1,11,"M",2.625,2
"1707","messerli_md1_071","Rhodesian_Ridgeback","after_prereg","ost","odour",3,"L",1,11,"M",2.625,2
"1708","messerli_md1_071","Rhodesian_Ridgeback","after_prereg","ost","odour",4,"R",0,11,"M",2.625,2
"1709","messerli_md1_072","Rhodesian_Ridgeback","after_prereg","ost","odour",1,"R",0,11,"F",1.875,2
"1710","messerli_md1_072","Rhodesian_Ridgeback","after_prereg","ost","odour",2,"L",1,11,"F",1.875,2
"1711","messerli_md1_072","Rhodesian_Ridgeback","after_prereg","ost","odour",3,"L",1,11,"F",1.875,2
"1712","messerli_md1_072","Rhodesian_Ridgeback","after_prereg","ost","odour",4,"R",1,11,"F",1.875,2
"1713","messerli_md1_073","JP_Russell_Terrier","after_prereg","ost","odour",1,"R",1,11,"F",2.875,2
"1714","messerli_md1_073","JP_Russell_Terrier","after_prereg","ost","odour",2,"L",0,11,"F",2.875,2
"1715","messerli_md1_073","JP_Russell_Terrier","after_prereg","ost","odour",3,"L",1,11,"F",2.875,2
"1716","messerli_md1_073","JP_Russell_Terrier","after_prereg","ost","odour",4,"R",1,11,"F",2.875,2
"1717","messerli_md1_074","Rhodesian_Ridgeback","after_prereg","non","odour",1,"R",1,6,"M",3.25,0
"1718","messerli_md1_074","Rhodesian_Ridgeback","after_prereg","non","odour",2,"L",0,6,"M",3.25,0
"1719","messerli_md1_074","Rhodesian_Ridgeback","after_prereg","non","odour",3,"L",1,6,"M",3.25,0
"1720","messerli_md1_074","Rhodesian_Ridgeback","after_prereg","non","odour",4,"R",0,6,"M",3.25,0
"1721","messerli_md1_075","Samoyed","after_prereg","ost","odour",1,"R",1,3,"F",2.75,0
"1722","messerli_md1_075","Samoyed","after_prereg","ost","odour",2,"L",0,3,"F",2.75,0
"1723","messerli_md1_075","Samoyed","after_prereg","ost","odour",3,"L",0,3,"F",2.75,0
"1724","messerli_md1_075","Samoyed","after_prereg","ost","odour",4,"R",1,3,"F",2.75,0
"1725","messerli_md1_076","Rhodesian_Ridgeback","after_prereg","non","odour",1,"R",0,10,"M",2.625,0
"1726","messerli_md1_076","Rhodesian_Ridgeback","after_prereg","non","odour",2,"L",0,10,"M",2.625,0
"1727","messerli_md1_076","Rhodesian_Ridgeback","after_prereg","non","odour",3,"L",1,10,"M",2.625,0
"1728","messerli_md1_076","Rhodesian_Ridgeback","after_prereg","non","odour",4,"R",0,10,"M",2.625,0
"1729","messerli_md1_077","Labrador_Retriever","after_prereg","ost","odour",1,"R",1,3,"M",3,0
"1730","messerli_md1_077","Labrador_Retriever","after_prereg","ost","odour",2,"L",1,3,"M",3,0
"1731","messerli_md1_077","Labrador_Retriever","after_prereg","ost","odour",3,"L",1,3,"M",3,0
"1732","messerli_md1_077","Labrador_Retriever","after_prereg","ost","odour",4,"R",1,3,"M",3,0
"1733","messerli_md1_078","Labrador_Retriever","after_prereg","non","odour",1,"R",0,7,"F",3.25,0
"1734","messerli_md1_078","Labrador_Retriever","after_prereg","non","odour",2,"L",0,7,"F",3.25,0
"1735","messerli_md1_078","Labrador_Retriever","after_prereg","non","odour",3,"L",0,7,"F",3.25,0
"1736","messerli_md1_078","Labrador_Retriever","after_prereg","non","odour",4,"R",1,7,"F",3.25,0
"1737","messerli_md1_079","Labrador_Retriever","after_prereg","ost","odour",1,"R",1,2,"F",2.375,1
"1738","messerli_md1_079","Labrador_Retriever","after_prereg","ost","odour",2,"L",0,2,"F",2.375,1
"1739","messerli_md1_079","Labrador_Retriever","after_prereg","ost","odour",3,"L",1,2,"F",2.375,1
"1740","messerli_md1_079","Labrador_Retriever","after_prereg","ost","odour",4,"R",0,2,"F",2.375,1
"1741","messerli_md1_080","Border_Collie","after_prereg","ost","odour",1,"R",0,1,"F",2.875,3
"1742","messerli_md1_080","Border_Collie","after_prereg","ost","odour",2,"L",1,1,"F",2.875,3
"1743","messerli_md1_080","Border_Collie","after_prereg","ost","odour",3,"L",0,1,"F",2.875,3
"1744","messerli_md1_080","Border_Collie","after_prereg","ost","odour",4,"R",1,1,"F",2.875,3
"1745","messerli_md1_081","Golden_Retriever","after_prereg","non","odour",1,"R",0,9,"F",2.25,0
"1746","messerli_md1_081","Golden_Retriever","after_prereg","non","odour",2,"L",1,9,"F",2.25,0
"1747","messerli_md1_081","Golden_Retriever","after_prereg","non","odour",3,"L",1,9,"F",2.25,0
"1748","messerli_md1_081","Golden_Retriever","after_prereg","non","odour",4,"R",0,9,"F",2.25,0
"1749","messerli_md1_082","MIX","after_prereg","ost","odour",1,"R",1,10,"M",3.375,0
"1750","messerli_md1_082","MIX","after_prereg","ost","odour",2,"L",0,10,"M",3.375,0
"1751","messerli_md1_082","MIX","after_prereg","ost","odour",3,"L",0,10,"M",3.375,0
"1752","messerli_md1_082","MIX","after_prereg","ost","odour",4,"R",1,10,"M",3.375,0
"1753","messerli_md1_083","Australian_Shepherd","after_prereg","non","odour",1,"R",0,4,"F",2.875,0
"1754","messerli_md1_083","Australian_Shepherd","after_prereg","non","odour",2,"L",1,4,"F",2.875,0
"1755","messerli_md1_083","Australian_Shepherd","after_prereg","non","odour",3,"L",1,4,"F",2.875,0
"1756","messerli_md1_083","Australian_Shepherd","after_prereg","non","odour",4,"R",0,4,"F",2.875,0
"1757","messerli_md1_084","Golden_Retriever","after_prereg","ost","odour",1,"R",0,8,"F",2.875,3
"1758","messerli_md1_084","Golden_Retriever","after_prereg","ost","odour",2,"L",1,8,"F",2.875,3
"1759","messerli_md1_084","Golden_Retriever","after_prereg","ost","odour",3,"L",1,8,"F",2.875,3
"1760","messerli_md1_084","Golden_Retriever","after_prereg","ost","odour",4,"R",0,8,"F",2.875,3
"1761","messerli_md1_086","Rhodesian_Ridgeback","after_prereg","ost","odour",1,"R",0,3,"M",2,0
"1762","messerli_md1_086","Rhodesian_Ridgeback","after_prereg","ost","odour",2,"L",1,3,"M",2,0
"1763","messerli_md1_086","Rhodesian_Ridgeback","after_prereg","ost","odour",3,"L",0,3,"M",2,0
"1764","messerli_md1_086","Rhodesian_Ridgeback","after_prereg","ost","odour",4,"R",0,3,"M",2,0
"1765","messerli_md1_087","Rhodesian_Ridgeback","after_prereg","non","odour",1,"R",0,7,"M",2.25,1
"1766","messerli_md1_087","Rhodesian_Ridgeback","after_prereg","non","odour",2,"L",0,7,"M",2.25,1
"1767","messerli_md1_087","Rhodesian_Ridgeback","after_prereg","non","odour",3,"L",1,7,"M",2.25,1
"1768","messerli_md1_087","Rhodesian_Ridgeback","after_prereg","non","odour",4,"R",1,7,"M",2.25,1
"1769","messerli_md1_088","Golden_Retriever","after_prereg","ost","odour",1,"R",1,5,"F",2,0
"1770","messerli_md1_088","Golden_Retriever","after_prereg","ost","odour",2,"L",0,5,"F",2,0
"1771","messerli_md1_088","Golden_Retriever","after_prereg","ost","odour",3,"L",1,5,"F",2,0
"1772","messerli_md1_088","Golden_Retriever","after_prereg","ost","odour",4,"R",0,5,"F",2,0
"1773","messerli_md1_089","Golden_Retriever","after_prereg","ost","odour",1,"R",1,1,"F",2.25,0
"1774","messerli_md1_089","Golden_Retriever","after_prereg","ost","odour",2,"L",0,1,"F",2.25,0
"1775","messerli_md1_089","Golden_Retriever","after_prereg","ost","odour",3,"L",0,1,"F",2.25,0
"1776","messerli_md1_089","Golden_Retriever","after_prereg","ost","odour",4,"R",1,1,"F",2.25,0
"1777","messerli_md1_090","Golden_Retriever","after_prereg","non","odour",1,"R",1,10,"F",3,0
"1778","messerli_md1_090","Golden_Retriever","after_prereg","non","odour",2,"L",0,10,"F",3,0
"1779","messerli_md1_090","Golden_Retriever","after_prereg","non","odour",3,"L",1,10,"F",3,0
"1780","messerli_md1_090","Golden_Retriever","after_prereg","non","odour",4,"R",0,10,"F",3,0
"1781","messerli_md1_091","Rhodesian_Ridgeback","after_prereg","non","odour",1,"R",1,0,"M",2.8125,0
"1782","messerli_md1_091","Rhodesian_Ridgeback","after_prereg","non","odour",2,"L",0,0,"M",2.8125,0
"1783","messerli_md1_091","Rhodesian_Ridgeback","after_prereg","non","odour",3,"L",0,0,"M",2.8125,0
"1784","messerli_md1_091","Rhodesian_Ridgeback","after_prereg","non","odour",4,"R",1,0,"M",2.8125,0
"1785","messerli_md1_092","JP_Russell_Terrier","after_prereg","non","odour",1,"R",0,0,"M",2,1
"1786","messerli_md1_092","JP_Russell_Terrier","after_prereg","non","odour",2,"L",1,0,"M",2,1
"1787","messerli_md1_092","JP_Russell_Terrier","after_prereg","non","odour",3,"L",1,0,"M",2,1
"1788","messerli_md1_092","JP_Russell_Terrier","after_prereg","non","odour",4,"R",0,0,"M",2,1
"1789","messerli_md1_093","JP_Russell_Terrier","after_prereg","non","odour",1,"R",0,10,"F",2.375,1
"1790","messerli_md1_093","JP_Russell_Terrier","after_prereg","non","odour",2,"L",1,10,"F",2.375,1
"1791","messerli_md1_093","JP_Russell_Terrier","after_prereg","non","odour",3,"L",1,10,"F",2.375,1
"1792","messerli_md1_093","JP_Russell_Terrier","after_prereg","non","odour",4,"R",0,10,"F",2.375,1
"1793","messerli_md1_094","JP_Russell_Terrier","after_prereg","ost","odour",1,"R",0,2,"F",3,0
"1794","messerli_md1_094","JP_Russell_Terrier","after_prereg","ost","odour",2,"L",0,2,"F",3,0
"1795","messerli_md1_094","JP_Russell_Terrier","after_prereg","ost","odour",3,"L",0,2,"F",3,0
"1796","messerli_md1_094","JP_Russell_Terrier","after_prereg","ost","odour",4,"R",0,2,"F",3,0
"1797","messerli_md1_095","JP_Russell_Terrier","after_prereg","non","odour",1,"R",1,6,"F",3.375,3
"1798","messerli_md1_095","JP_Russell_Terrier","after_prereg","non","odour",2,"L",0,6,"F",3.375,3
"1799","messerli_md1_095","JP_Russell_Terrier","after_prereg","non","odour",3,"L",0,6,"F",3.375,3
"1800","messerli_md1_095","JP_Russell_Terrier","after_prereg","non","odour",4,"R",0,6,"F",3.375,3
"1801","messerli_md1_097","Siberian_Husky","after_prereg","non","odour",1,"R",1,1,"M",2.625,0
"1802","messerli_md1_097","Siberian_Husky","after_prereg","non","odour",2,"L",0,1,"M",2.625,0
"1803","messerli_md1_097","Siberian_Husky","after_prereg","non","odour",3,"L",1,1,"M",2.625,0
"1804","messerli_md1_097","Siberian_Husky","after_prereg","non","odour",4,"R",1,1,"M",2.625,0
"1805","messerli_md1_098","Golden_Retriever","after_prereg","non","odour",1,"R",0,6,"F",3.125,0
"1806","messerli_md1_098","Golden_Retriever","after_prereg","non","odour",2,"L",0,6,"F",3.125,0
"1807","messerli_md1_098","Golden_Retriever","after_prereg","non","odour",3,"L",0,6,"F",3.125,0
"1808","messerli_md1_098","Golden_Retriever","after_prereg","non","odour",4,"R",1,6,"F",3.125,0
"1809","messerli_md1_099","JP_Russell_Terrier","after_prereg","ost","odour",1,"R",1,3,"F",2.5,0
"1810","messerli_md1_099","JP_Russell_Terrier","after_prereg","ost","odour",2,"L",0,3,"F",2.5,0
"1811","messerli_md1_099","JP_Russell_Terrier","after_prereg","ost","odour",3,"L",0,3,"F",2.5,0
"1812","messerli_md1_099","JP_Russell_Terrier","after_prereg","ost","odour",4,"R",1,3,"F",2.5,0
"1813","messerli_md1_102","Siberian_Husky","after_prereg","ost","odour",1,"R",1,3,"F",2.25,0
"1814","messerli_md1_102","Siberian_Husky","after_prereg","ost","odour",2,"L",1,3,"F",2.25,0
"1815","messerli_md1_102","Siberian_Husky","after_prereg","ost","odour",3,"L",1,3,"F",2.25,0
"1816","messerli_md1_102","Siberian_Husky","after_prereg","ost","odour",4,"R",0,3,"F",2.25,0
"1817","messerli_md1_103","JP_Russell_Terrier","after_prereg","non","odour",1,"R",0,2,"F",3.125,0
"1818","messerli_md1_103","JP_Russell_Terrier","after_prereg","non","odour",2,"L",1,2,"F",3.125,0
"1819","messerli_md1_103","JP_Russell_Terrier","after_prereg","non","odour",3,"L",1,2,"F",3.125,0
"1820","messerli_md1_103","JP_Russell_Terrier","after_prereg","non","odour",4,"R",0,2,"F",3.125,0
"1821","messerli_md1_001","Labrador_Retriever","before_prereg","ost","w_2cp_vd",1,"R",0,7,"M",2.875,0
"1822","messerli_md1_001","Labrador_Retriever","before_prereg","ost","w_2cp_vd",2,"L",1,7,"M",2.875,0
"1823","messerli_md1_001","Labrador_Retriever","before_prereg","ost","w_2cp_vd",3,"L",1,7,"M",2.875,0
"1824","messerli_md1_001","Labrador_Retriever","before_prereg","ost","w_2cp_vd",4,"R",1,7,"M",2.875,0
"1825","messerli_md1_001","Labrador_Retriever","before_prereg","ost","w_2cp_vd",5,"L",1,7,"M",2.875,0
"1826","messerli_md1_001","Labrador_Retriever","before_prereg","ost","w_2cp_vd",6,"R",1,7,"M",2.875,0
"1827","messerli_md1_002","Border_Collie","before_prereg","ost","w_2cp_vd",1,"R",1,10,"F",3.875,3
"1828","messerli_md1_002","Border_Collie","before_prereg","ost","w_2cp_vd",2,"L",1,10,"F",3.875,3
"1829","messerli_md1_002","Border_Collie","before_prereg","ost","w_2cp_vd",3,"L",1,10,"F",3.875,3
"1830","messerli_md1_002","Border_Collie","before_prereg","ost","w_2cp_vd",4,"R",1,10,"F",3.875,3
"1831","messerli_md1_002","Border_Collie","before_prereg","ost","w_2cp_vd",5,"L",1,10,"F",3.875,3
"1832","messerli_md1_003","MIX","before_prereg","ost","w_2cp_vd",1,"R",1,7,"M",2.375,0
"1833","messerli_md1_003","MIX","before_prereg","ost","w_2cp_vd",2,"L",1,7,"M",2.375,0
"1834","messerli_md1_003","MIX","before_prereg","ost","w_2cp_vd",3,"L",1,7,"M",2.375,0
"1835","messerli_md1_003","MIX","before_prereg","ost","w_2cp_vd",4,"R",1,7,"M",2.375,0
"1836","messerli_md1_004","Border_Collie","before_prereg","ost","w_2cp_vd",1,"R",1,11,"M",2.5,3
"1837","messerli_md1_004","Border_Collie","before_prereg","ost","w_2cp_vd",2,"L",1,11,"M",2.5,3
"1838","messerli_md1_004","Border_Collie","before_prereg","ost","w_2cp_vd",3,"L",1,11,"M",2.5,3
"1839","messerli_md1_004","Border_Collie","before_prereg","ost","w_2cp_vd",4,"R",1,11,"M",2.5,3
"1840","messerli_md1_005","Samoyed","before_prereg","non","w_2cp_vd",1,"R",1,9,"F",2.75,1
"1841","messerli_md1_005","Samoyed","before_prereg","non","w_2cp_vd",2,"L",1,9,"F",2.75,1
"1842","messerli_md1_005","Samoyed","before_prereg","non","w_2cp_vd",3,"L",1,9,"F",2.75,1
"1843","messerli_md1_005","Samoyed","before_prereg","non","w_2cp_vd",4,"R",1,9,"F",2.75,1
"1844","messerli_md1_006","Rhodesian_Ridgeback","before_prereg","non","w_2cp_vd",1,"R",1,1,"F",2.5,2
"1845","messerli_md1_006","Rhodesian_Ridgeback","before_prereg","non","w_2cp_vd",2,"L",1,1,"F",2.5,2
"1846","messerli_md1_006","Rhodesian_Ridgeback","before_prereg","non","w_2cp_vd",3,"L",1,1,"F",2.5,2
"1847","messerli_md1_006","Rhodesian_Ridgeback","before_prereg","non","w_2cp_vd",4,"R",1,1,"F",2.5,2
"1848","messerli_md1_007","Rhodesian_Ridgeback","before_prereg","non","w_2cp_vd",1,"R",1,6,"M",2.375,2
"1849","messerli_md1_007","Rhodesian_Ridgeback","before_prereg","non","w_2cp_vd",2,"L",0,6,"M",2.375,2
"1850","messerli_md1_007","Rhodesian_Ridgeback","before_prereg","non","w_2cp_vd",3,"L",1,6,"M",2.375,2
"1851","messerli_md1_007","Rhodesian_Ridgeback","before_prereg","non","w_2cp_vd",4,"R",1,6,"M",2.375,2
"1852","messerli_md1_007","Rhodesian_Ridgeback","before_prereg","non","w_2cp_vd",5,"L",0,6,"M",2.375,2
"1853","messerli_md1_007","Rhodesian_Ridgeback","before_prereg","non","w_2cp_vd",6,"R",1,6,"M",2.375,2
"1854","messerli_md1_008","Rhodesian_Ridgeback","before_prereg","ost","w_2cp_vd",1,"R",1,2,"F",2.5,2
"1855","messerli_md1_008","Rhodesian_Ridgeback","before_prereg","ost","w_2cp_vd",2,"L",1,2,"F",2.5,2
"1856","messerli_md1_008","Rhodesian_Ridgeback","before_prereg","ost","w_2cp_vd",3,"L",1,2,"F",2.5,2
"1857","messerli_md1_008","Rhodesian_Ridgeback","before_prereg","ost","w_2cp_vd",4,"R",1,2,"F",2.5,2
"1858","messerli_md1_009","Golden_Retriever","before_prereg","non","w_2cp_vd",1,"R",1,5,"M",3.875,0
"1859","messerli_md1_009","Golden_Retriever","before_prereg","non","w_2cp_vd",2,"L",1,5,"M",3.875,0
"1860","messerli_md1_009","Golden_Retriever","before_prereg","non","w_2cp_vd",3,"L",1,5,"M",3.875,0
"1861","messerli_md1_009","Golden_Retriever","before_prereg","non","w_2cp_vd",4,"R",1,5,"M",3.875,0
"1862","messerli_md1_010","Border_Collie","before_prereg","non","w_2cp_vd",1,"R",0,11,"F",3.875,3
"1863","messerli_md1_010","Border_Collie","before_prereg","non","w_2cp_vd",2,"L",1,11,"F",3.875,3
"1864","messerli_md1_010","Border_Collie","before_prereg","non","w_2cp_vd",3,"L",1,11,"F",3.875,3
"1865","messerli_md1_010","Border_Collie","before_prereg","non","w_2cp_vd",4,"R",1,11,"F",3.875,3
"1866","messerli_md1_010","Border_Collie","before_prereg","non","w_2cp_vd",5,"L",1,11,"F",3.875,3
"1867","messerli_md1_011","Border_Collie","before_prereg","ost","w_2cp_vd",1,"R",1,7,"F",3.625,3
"1868","messerli_md1_011","Border_Collie","before_prereg","ost","w_2cp_vd",2,"L",1,7,"F",3.625,3
"1869","messerli_md1_011","Border_Collie","before_prereg","ost","w_2cp_vd",3,"L",1,7,"F",3.625,3
"1870","messerli_md1_011","Border_Collie","before_prereg","ost","w_2cp_vd",4,"R",1,7,"F",3.625,3
"1871","messerli_md1_012","Border_Collie","before_prereg","ost","w_2cp_vd",1,"R",1,1,"F",4,2
"1872","messerli_md1_012","Border_Collie","before_prereg","ost","w_2cp_vd",2,"L",1,1,"F",4,2
"1873","messerli_md1_012","Border_Collie","before_prereg","ost","w_2cp_vd",3,"L",1,1,"F",4,2
"1874","messerli_md1_012","Border_Collie","before_prereg","ost","w_2cp_vd",4,"R",1,1,"F",4,2
"1875","messerli_md1_013","JP_Russell_Terrier","before_prereg","non","w_2cp_vd",1,"R",1,1,"M",2.5,0
"1876","messerli_md1_013","JP_Russell_Terrier","before_prereg","non","w_2cp_vd",2,"L",1,1,"M",2.5,0
"1877","messerli_md1_013","JP_Russell_Terrier","before_prereg","non","w_2cp_vd",3,"L",1,1,"M",2.5,0
"1878","messerli_md1_013","JP_Russell_Terrier","before_prereg","non","w_2cp_vd",4,"R",1,1,"M",2.5,0
"1879","messerli_md1_014","Australian_Shepherd","before_prereg","ost","w_2cp_vd",1,"R",1,3,"M",3.125,3
"1880","messerli_md1_014","Australian_Shepherd","before_prereg","ost","w_2cp_vd",2,"L",1,3,"M",3.125,3
"1881","messerli_md1_014","Australian_Shepherd","before_prereg","ost","w_2cp_vd",3,"L",1,3,"M",3.125,3
"1882","messerli_md1_014","Australian_Shepherd","before_prereg","ost","w_2cp_vd",4,"R",1,3,"M",3.125,3
"1883","messerli_md1_015","MIX","before_prereg","non","w_2cp_vd",1,"R",0,9,"F",1.75,0
"1884","messerli_md1_015","MIX","before_prereg","non","w_2cp_vd",2,"L",1,9,"F",1.75,0
"1885","messerli_md1_015","MIX","before_prereg","non","w_2cp_vd",3,"L",1,9,"F",1.75,0
"1886","messerli_md1_015","MIX","before_prereg","non","w_2cp_vd",4,"R",1,9,"F",1.75,0
"1887","messerli_md1_015","MIX","before_prereg","non","w_2cp_vd",5,"L",1,9,"F",1.75,0
"1888","messerli_md1_016","MIX","before_prereg","ost","w_2cp_vd",1,"R",1,5,"F",2.5,0
"1889","messerli_md1_016","MIX","before_prereg","ost","w_2cp_vd",2,"L",1,5,"F",2.5,0
"1890","messerli_md1_016","MIX","before_prereg","ost","w_2cp_vd",3,"L",1,5,"F",2.5,0
"1891","messerli_md1_016","MIX","before_prereg","ost","w_2cp_vd",4,"R",1,5,"F",2.5,0
"1892","messerli_md1_017","Australian_Shepherd","before_prereg","ost","w_2cp_vd",1,"R",1,2,"F",2.875,0
"1893","messerli_md1_017","Australian_Shepherd","before_prereg","ost","w_2cp_vd",2,"L",1,2,"F",2.875,0
"1894","messerli_md1_017","Australian_Shepherd","before_prereg","ost","w_2cp_vd",3,"L",1,2,"F",2.875,0
"1895","messerli_md1_017","Australian_Shepherd","before_prereg","ost","w_2cp_vd",4,"R",1,2,"F",2.875,0
"1896","messerli_md1_018","Rhodesian_Ridgeback","before_prereg","ost","w_2cp_vd",1,"R",1,8,"F",2.5,2
"1897","messerli_md1_018","Rhodesian_Ridgeback","before_prereg","ost","w_2cp_vd",2,"L",1,8,"F",2.5,2
"1898","messerli_md1_018","Rhodesian_Ridgeback","before_prereg","ost","w_2cp_vd",3,"L",1,8,"F",2.5,2
"1899","messerli_md1_018","Rhodesian_Ridgeback","before_prereg","ost","w_2cp_vd",4,"R",1,8,"F",2.5,2
"1900","messerli_md1_018","Rhodesian_Ridgeback","before_prereg","ost","w_2cp_vd",5,"L",1,8,"F",2.5,2
"1901","messerli_md1_019","Rhodesian_Ridgeback","before_prereg","non","w_2cp_vd",1,"R",1,3,"F",2.375,3
"1902","messerli_md1_019","Rhodesian_Ridgeback","before_prereg","non","w_2cp_vd",2,"L",1,3,"F",2.375,3
"1903","messerli_md1_019","Rhodesian_Ridgeback","before_prereg","non","w_2cp_vd",3,"L",1,3,"F",2.375,3
"1904","messerli_md1_019","Rhodesian_Ridgeback","before_prereg","non","w_2cp_vd",4,"R",1,3,"F",2.375,3
"1905","messerli_md1_020","Border_Collie","before_prereg","ost","w_2cp_vd",1,"R",1,11,"M",4,3
"1906","messerli_md1_020","Border_Collie","before_prereg","ost","w_2cp_vd",2,"L",1,11,"M",4,3
"1907","messerli_md1_020","Border_Collie","before_prereg","ost","w_2cp_vd",3,"L",1,11,"M",4,3
"1908","messerli_md1_020","Border_Collie","before_prereg","ost","w_2cp_vd",4,"R",1,11,"M",4,3
"1909","messerli_md1_021","MIX","before_prereg","ost","w_2cp_vd",1,"R",1,6,"M",2.8125,3
"1910","messerli_md1_021","MIX","before_prereg","ost","w_2cp_vd",2,"L",1,6,"M",2.8125,3
"1911","messerli_md1_021","MIX","before_prereg","ost","w_2cp_vd",3,"L",1,6,"M",2.8125,3
"1912","messerli_md1_021","MIX","before_prereg","ost","w_2cp_vd",4,"R",1,6,"M",2.8125,3
"1913","messerli_md1_022","Border_Collie","before_prereg","non","w_2cp_vd",1,"R",1,5,"M",3.125,1
"1914","messerli_md1_022","Border_Collie","before_prereg","non","w_2cp_vd",2,"L",1,5,"M",3.125,1
"1915","messerli_md1_022","Border_Collie","before_prereg","non","w_2cp_vd",3,"L",1,5,"M",3.125,1
"1916","messerli_md1_022","Border_Collie","before_prereg","non","w_2cp_vd",4,"R",1,5,"M",3.125,1
"1917","messerli_md1_023","JP_Russell_Terrier","before_prereg","non","w_2cp_vd",1,"R",1,6,"F",3.125,0
"1918","messerli_md1_023","JP_Russell_Terrier","before_prereg","non","w_2cp_vd",2,"L",1,6,"F",3.125,0
